"species","longitude","latitude"
"Ixodes pacificus",-120.95694,38.97861
"Ixodes pacificus",-121.091,38.819
"Ixodes pacificus",-121.038,38.918
"Ixodes pacificus",-120.952,38.961
"Ixodes pacificus",-121.1294,38.7705
"Ixodes pacificus",-121.0654,38.8818
"Ixodes pacificus",-121.074,38.991
"Ixodes pacificus",-120.8118,39.2072
"Ixodes pacificus",-120.8532,39.1757
"Ixodes pacificus",-120.94722,39.10555
"Ixodes pacificus",-121.0831,39.0421
"Ixodes pacificus",-120.95694,38.97861
"Ixodes pacificus",-120.9943,38.9413
"Ixodes pacificus",-120.9,39.96972
"Ixodes pacificus",-117.27688,33.53405
"Ixodes pacificus",-117.27688,33.53405
"Ixodes pacificus",-117.27688,33.53405
"Ixodes pacificus",-117.27688,33.53405
"Ixodes pacificus",-117.27688,33.53405
"Ixodes pacificus",-117.27688,33.53405
"Ixodes pacificus",-117.27688,33.53405
"Ixodes pacificus",-117.27688,33.53405
"Ixodes pacificus",-117.27688,33.53405
"Ixodes pacificus",-117.27688,33.53405
"Ixodes pacificus",-117.2744,33.5305
"Ixodes pacificus",-117.2744,33.5305
"Ixodes pacificus",-117.26666,33.54972
"Ixodes pacificus",-116.77038,33.71075
"Ixodes pacificus",-116.77038,33.71075
"Ixodes pacificus",-116.69,33.649
"Ixodes pacificus",-121.311,38.6141
"Ixodes pacificus",-121.1871,38.6493
"Ixodes pacificus",-121.1871,38.6493
"Ixodes pacificus",-121.1871,38.6493
"Ixodes pacificus",-121.1871,38.6493
"Ixodes pacificus",-121.1871,38.6493
"Ixodes pacificus",-117.041,34.078
"Ixodes pacificus",-117.667679,33.9258
"Ixodes pacificus",-117.46526,34.22377
"Ixodes pacificus",-117.451,34.1972
"Ixodes pacificus",-116.567,32.941
"Ixodes pacificus",-122.247,37.361
"Ixodes pacificus",-122.247,37.361
"Ixodes pacificus",-122.247,37.361
"Ixodes pacificus",-120.237,34.488
"Ixodes pacificus",-119.7875,34.54722
"Ixodes pacificus",-121.923,37.0067
"Ixodes pacificus",-122.1714,37.0416
"Ixodes pacificus",-121.8403,36.9249
"Ixodes pacificus",-122.05,37.00447
"Ixodes pacificus",-122.041,36.987
"Ixodes pacificus",-122.046,37.005
"Ixodes pacificus",-122.046,37.005
"Ixodes pacificus",-122.0789,37.0175
"Ixodes pacificus",-122.0789,37.0175
"Ixodes pacificus",-122.0639,37.0372
"Ixodes pacificus",-122.23777,40.87472
"Ixodes pacificus",-122.32111,40.80027
"Ixodes pacificus",-122.24899,40.9376
"Ixodes pacificus",-122.24739,40.94267
"Ixodes pacificus",-122.249,40.8741
"Ixodes pacificus",-122.251,40.8683
"Ixodes pacificus",-122.359835,41.06287
"Ixodes pacificus",-122.631556,40.719185
"Ixodes pacificus",-122.09555,38.50722
"Ixodes pacificus",-122.653,38.448
"Ixodes pacificus",-122.653,38.448
"Ixodes pacificus",-123.0086,38.5412
"Ixodes pacificus",-120.463,37.664
"Ixodes pacificus",-121.3709,37.4204
"Ixodes pacificus",-121.3812,37.4225
"Ixodes pacificus",-121.3709,37.4204
"Ixodes pacificus",-121.3812,37.4225
"Ixodes pacificus",-121.3812,37.4225
"Ixodes pacificus",-121.3709,37.4204
"Ixodes pacificus",-121.3816,37.4225
"Ixodes pacificus",-121.3712,37.4205
"Ixodes pacificus",-121.76682,40.23336
"Ixodes pacificus",-119.0132,36.6313
"Ixodes pacificus",-118.764,36.351
"Ixodes pacificus",-120.41027,38.04888
"Ixodes pacificus",-119.22666,34.29361
"Ixodes pacificus",-119.22666,34.29361
"Ixodes pacificus",-122.3249,38.9147
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
