species,longitude,latitude,Combined,Point_X,Point_Y
Ixodes pacificus,-122.26879,37.9127,-122.26879+37.9127,-199180.418,-9141.391726
Ixodes pacificus,-122.26879,37.9127,-122.26879+37.9127,-199180.418,-9141.391726
Ixodes pacificus,-120.839,38.907,-120.839+38.907,-72684.32298,99323.81001
Ixodes pacificus,-120.5532,38.7019,-120.5532+38.7019,-48057.86088,76345.16099
Ixodes pacificus,-120.4668,38.779,-120.4668+38.779,-40509.77376,84874.6482
Ixodes pacificus,-120.4217,38.7877,-120.4217+38.7877,-36591.52906,85823.32649
Ixodes pacificus,-121.0354,38.7737,-121.0354+38.7737,-89860.32157,84676.49761
Ixodes pacificus,-121.0433,38.7712,-121.0433+38.7712,-90548.98581,84406.14839
Ixodes pacificus,-121.04297,38.77411,-121.04297+38.77411,-90516.78742,84729.26874
Ixodes pacificus,-121.4812,38.77159,-121.4812+38.77159,-128551.8975,84955.48856
Ixodes pacificus,-121.04297,38.77411,-121.04297+38.77411,-90516.78742,84729.26874
Ixodes pacificus,-121.04812,38.77159,-121.04812+38.77159,-90966.8271,84454.10952
Ixodes pacificus,-123.6117,40.1763,-123.6117+40.1763,-307449.7082,245898.1587
Ixodes pacificus,-123.766,40.113,-123.766+40.113,-320857.1527,239383.6702
Ixodes pacificus,-122.588222,38.923417,-122.588222+38.923417,-224150.6925,103886.7106
Ixodes pacificus,-122.81353,39.01781,-122.81353+39.01781,-243346.5971,114929.3618
Ixodes pacificus,-122.99986,39.30372,-122.99986+39.30372,-258452.1866,147182.9952
Ixodes pacificus,-122.741,38.9612,-122.741+38.9612,-237256.9862,108456.2905
Ixodes pacificus,-117.794603,34.130632,-117.794603+34.130632,203390.8316,-429310.7486
Ixodes pacificus,-118.369781,33.759018,-118.369781+33.759018,151060.6888,-471595.3924
Ixodes pacificus,-122.4783,37.8355,-122.4783+37.8355,-217794.0118,-17260.07183
Ixodes pacificus,-122.48,38.001,-122.48+38.001,-217462.1734,1135.654644
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591
Ixodes pacificus,-122.497,38.009,-122.497+38.009,-218929.0858,2063.80591
Ixodes pacificus,-120.1194,37.5688,-120.1194+37.5688,-10530.37496,-49748.23465
Ixodes pacificus,-123.474,39.078,-123.474+39.078,-300203.734,123508.7145
Ixodes pacificus,-121.4854,36.236,-121.4854+36.236,-133331.9564,-196849.0131
Ixodes pacificus,-121.3971,36.004,-121.3971+36.004,-125786.3874,-222745.4358
Ixodes pacificus,-121.4652,36.119,-121.4652+36.119,-131719.8117,-209876.5481
Ixodes pacificus,-122.5236,38.5203,-122.5236+38.5203,-219748.0263,58943.54087
Ixodes pacificus,-122.97444,38.90444,-122.97444+38.90444,-257654.8322,102759.7165
Ixodes pacificus,-122.5081,38.53918,-122.5081+38.53918,-218343.1256,61005.68227
Ixodes pacificus,-122.25296,38.27978,-122.25296+38.27978,-196821.3246,31620.72093
Ixodes pacificus,-122.5085,38.5433,-122.5085+38.5433,-218365.8238,61464.41935
Ixodes pacificus,-122.521,38.553,-122.521+38.553,-219425.0355,62571.14352
Ixodes pacificus,-122.521,38.553,-122.521+38.553,-219425.0355,62571.14352
Ixodes pacificus,-122.521,38.553,-122.521+38.553,-219425.0355,62571.14352
Ixodes pacificus,-120.84194,39.35777,-120.84194+39.35777,-72494.13362,149422.2327
Ixodes pacificus,-121.04484,39.32686,-121.04484+39.32686,-90002.05713,146161.2772
Ixodes pacificus,-121.04464,39.32798,-121.04464+39.32798,-89983.45832,146285.5454
Ixodes pacificus,-120.811,39.3571,-120.811+39.3571,-69830.74759,149324.556
Ixodes pacificus,-121.0893,39.2982,-121.0893+39.2982,-93868.29774,143019.584
Ixodes pacificus,-121.052281,39.20556,-121.052281+39.20556,-90792.61933,132688.7561
Ixodes pacificus,-121.24247,39.283427,-121.24247+39.283427,-107088.3864,141540.2879
Ixodes pacificus,-121.24247,39.283427,-121.24247+39.283427,-107088.3864,141540.2879
Ixodes pacificus,-117.817174,33.562948,-117.817174+33.562948,202759.0068,-492299.9785
Ixodes pacificus,-117.817174,33.562948,-117.817174+33.562948,202759.0068,-492299.9785
Ixodes pacificus,-117.817174,33.562948,-117.817174+33.562948,202759.0068,-492299.9785
Ixodes pacificus,-117.817174,33.562948,-117.817174+33.562948,202759.0068,-492299.9785
Ixodes pacificus,-117.817174,33.562948,-117.817174+33.562948,202759.0068,-492299.9785
Ixodes pacificus,-117.817174,33.562948,-117.817174+33.562948,202759.0068,-492299.9785
Ixodes pacificus,-121.06,38.915,-121.06+38.915,-91819.65503,100404.6846
Ixodes pacificus,-121.0831,39.0421,-121.0831+39.0421,-93659.1894,114552.9966
Ixodes pacificus,-121.164,38.849,-121.164+38.849,-100918.1162,93175.0475
Ixodes pacificus,-120.94722,39.10555,-120.94722+39.10555,-81839.02697,121478.7817
Ixodes pacificus,-121.111,38.792,-121.111+38.792,-96397.45272,86784.72163
Ixodes pacificus,-120.95694,38.97861,-120.95694+38.97861,-82821.20994,107379.4206
Ixodes pacificus,-120.95694,38.97861,-120.95694+38.97861,-82821.20994,107379.4206
Ixodes pacificus,-121.091,38.819,-121.091+38.819,-94627.6481,89765.47158
Ixodes pacificus,-121.038,38.918,-121.038+38.918,-89910.3671,100717.0232
Ixodes pacificus,-120.952,38.961,-120.952+38.961,-82413.32483,105417.9329
Ixodes pacificus,-121.1294,38.7705,-121.1294+38.7705,-98022.36526,84413.97229
Ixodes pacificus,-121.0654,38.8818,-121.0654+38.8818,-92328.86809,96720.0235
Ixodes pacificus,-121.074,38.991,-121.074+38.991,-92936.64305,108864.9394
Ixodes pacificus,-120.8118,39.2072,-120.8118+39.2072,-70042.26892,132667.0301
Ixodes pacificus,-120.8532,39.1757,-120.8532+39.1757,-73645.73635,129197.7328
Ixodes pacificus,-120.94722,39.10555,-120.94722+39.10555,-81839.02697,121478.7817
Ixodes pacificus,-121.0831,39.0421,-121.0831+39.0421,-93659.1894,114552.9966
Ixodes pacificus,-120.95694,38.97861,-120.95694+38.97861,-82821.20994,107379.4206
Ixodes pacificus,-120.9943,38.9413,-120.9943+38.9413,-86098.05867,103266.0489
Ixodes pacificus,-120.9,39.96972,-120.9+39.96972,-76847.80481,217458.9063
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537
Ixodes pacificus,-117.27688,33.53405,-117.27688+33.53405,253025.2887,-494203.9537
Ixodes pacificus,-117.2744,33.5305,-117.2744+33.5305,253266.9721,-494590.7283
Ixodes pacificus,-117.2744,33.5305,-117.2744+33.5305,253266.9721,-494590.7283
Ixodes pacificus,-117.26666,33.54972,-117.26666+33.54972,253924.5603,-492440.1265
Ixodes pacificus,-116.77038,33.71075,-116.77038+33.71075,299403.7239,-473146.5003
Ixodes pacificus,-116.77038,33.71075,-116.77038+33.71075,299403.7239,-473146.5003
Ixodes pacificus,-116.69,33.649,-116.69+33.649,307091.3721,-479732.2649
Ixodes pacificus,-121.311,38.6141,-121.311+38.6141,-114023.3396,67233.79576
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488
Ixodes pacificus,-121.1871,38.6493,-121.1871+38.6493,-103198.7171,71004.24488
Ixodes pacificus,-117.041,34.078,-117.041+34.078,273053.3293,-433253.8053
Ixodes pacificus,-117.667679,33.9258,-117.667679+33.9258,215652.8171,-451744.9027
Ixodes pacificus,-117.46526,34.22377,-117.46526+34.22377,233481.0401,-418222.0931
Ixodes pacificus,-117.451,34.1972,-117.451+34.1972,234873.4877,-421133.6895
Ixodes pacificus,-116.567,32.941,-116.567+32.941,321338.6113,-557741.1426
Ixodes pacificus,-122.247,37.361,-122.247+37.361,-198721.1977,-70499.74121
Ixodes pacificus,-122.247,37.361,-122.247+37.361,-198721.1977,-70499.74121
Ixodes pacificus,-122.247,37.361,-122.247+37.361,-198721.1977,-70499.74121
Ixodes pacificus,-120.237,34.488,-120.237+34.488,-21758.6725,-391996.1137
Ixodes pacificus,-119.7875,34.54722,-119.7875+34.54722,19496.80947,-385429.1019
Ixodes pacificus,-121.923,37.0067,-121.923+37.0067,-170869.9953,-110505.2989
Ixodes pacificus,-122.1714,37.0416,-122.1714+37.0416,-192849.4821,-106150.4256
Ixodes pacificus,-121.8403,36.9249,-121.8403+36.9249,-163698.9795,-119741.7356
Ixodes pacificus,-122.05,37.00447,-122.05+37.00447,-182158.4311,-110516.669
Ixodes pacificus,-122.041,36.987,-122.041+36.987,-181400.6302,-112475.33
Ixodes pacificus,-122.046,37.005,-122.046+37.005,-181801.7818,-110465.4489
Ixodes pacificus,-122.046,37.005,-122.046+37.005,-181801.7818,-110465.4489
Ixodes pacificus,-122.0789,37.0175,-122.0789+37.0175,-184694.2723,-109012.7594
Ixodes pacificus,-122.0789,37.0175,-122.0789+37.0175,-184694.2723,-109012.7594
Ixodes pacificus,-122.0639,37.0372,-122.0639+37.0372,-183314.1758,-106852.6461
Ixodes pacificus,-122.23777,40.87472,-122.23777+40.87472,-188690.1356,319821.5549
Ixodes pacificus,-122.32111,40.80027,-122.32111+40.80027,-195918.3945,311728.2992
Ixodes pacificus,-122.24899,40.9376,-122.24899+40.9376,-189470.486,326821.8061
Ixodes pacificus,-122.24739,40.94267,-122.24739+40.94267,-189322.3766,327381.2144
Ixodes pacificus,-122.249,40.8741,-122.249+40.8741,-189638.517,319775.157
Ixodes pacificus,-122.251,40.8683,-122.251+40.8683,-189822.4137,319135.5046
Ixodes pacificus,-122.359835,41.06287,-122.359835+41.06287,-198460.9677,340948.4106
Ixodes pacificus,-122.631556,40.719185,-122.631556+40.719185,-222365.9182,303414.2768
Ixodes pacificus,-122.09555,38.50722,-122.09555+38.50722,-182513.2636,56581.90986
Ixodes pacificus,-122.653,38.448,-122.653+38.448,-231237.8693,51217.39576
Ixodes pacificus,-122.653,38.448,-122.653+38.448,-231237.8693,51217.39576
Ixodes pacificus,-123.0086,38.5412,-123.0086+38.5412,-261893.9401,62497.73711
Ixodes pacificus,-120.463,37.664,-120.463+37.664,-40785.28595,-39072.29636
Ixodes pacificus,-121.3709,37.4204,-121.3709+37.4204,-121151.4812,-65375.74155
Ixodes pacificus,-121.3812,37.4225,-121.3812+37.4225,-122058.2738,-65129.11175
Ixodes pacificus,-121.3709,37.4204,-121.3709+37.4204,-121151.4812,-65375.74155
Ixodes pacificus,-121.3812,37.4225,-121.3812+37.4225,-122058.2738,-65129.11175
Ixodes pacificus,-121.3812,37.4225,-121.3812+37.4225,-122058.2738,-65129.11175
Ixodes pacificus,-121.3709,37.4204,-121.3709+37.4204,-121151.4812,-65375.74155
Ixodes pacificus,-121.3816,37.4225,-121.3816+37.4225,-122093.6201,-65128.5967
Ixodes pacificus,-121.3712,37.4205,-121.3712+37.4205,-121177.831,-65364.24297
Ixodes pacificus,-121.76682,40.23336,-121.76682+40.23336,-150311.3889,247779.6578
Ixodes pacificus,-119.0132,36.6313,-119.0132+36.6313,88123.4782,-153504.5287
Ixodes pacificus,-118.764,36.351,-118.764+36.351,110782.2826,-184392.0235
Ixodes pacificus,-120.41027,38.04888,-120.41027+38.04888,-35955.09921,3691.751219
Ixodes pacificus,-119.22666,34.29361,-119.22666+34.29361,71179.50981,-413304.1041
Ixodes pacificus,-119.22666,34.29361,-119.22666+34.29361,71179.50981,-413304.1041
Ixodes pacificus,-122.3249,38.9147,-122.3249+38.9147,-201374.3943,102327.227
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038
Ixodes pacificus,-122.2428,38.8298,-122.2428+38.8298,-194487.7136,92721.96038
