"species","longitude","latitude"
"Ixodes pacificus",-122.284291,37.467612
"Ixodes pacificus",-122.2541,37.39378
"Ixodes pacificus",-122.2541,37.39378
"Ixodes pacificus",-122.2541,37.39378
"Ixodes pacificus",-122.2541,37.39378
"Ixodes pacificus",-122.2541,37.39378
"Ixodes pacificus",-122.5,37.5468
"Ixodes pacificus",-122.241955,37.406028
"Ixodes pacificus",-122.241955,37.406028
"Ixodes pacificus",-122.241955,37.406028
"Ixodes pacificus",-122.291662,37.47817
"Ixodes pacificus",-122.255516,37.391155
"Ixodes pacificus",-122.255516,37.391155
"Ixodes pacificus",-122.234,37.362
"Ixodes pacificus",-122.234,37.362
"Ixodes pacificus",-122.234,37.362
"Ixodes pacificus",-120.237,34.488
"Ixodes pacificus",-122.0767,37.2842
"Ixodes pacificus",-122.0767,37.2842
"Ixodes pacificus",-121.45605,37.1259
"Ixodes pacificus",-121.45605,37.1259
"Ixodes pacificus",-121.67446,37.26535
"Ixodes pacificus",-121.67446,37.26535
"Ixodes pacificus",-121.45605,37.1259
"Ixodes pacificus",-121.45605,37.1259
"Ixodes pacificus",-121.45605,37.1259
"Ixodes pacificus",-121.46444,37.0769444
"Ixodes pacificus",-121.4608,37.0742
"Ixodes pacificus",-121.704167,37.33389
"Ixodes pacificus",-121.706667,37.32333
"Ixodes pacificus",-121.60065,37.166243
"Ixodes pacificus",-122.124538,37.229782
"Ixodes pacificus",-122.124538,37.229782
"Ixodes pacificus",-122.154794,37.310448
"Ixodes pacificus",-121.923,37.0067
"Ixodes pacificus",-122.1714,37.0416
"Ixodes pacificus",-122.0471,37.0062
"Ixodes pacificus",-122.0471,37.0062
"Ixodes pacificus",-122.0471,37.0062
"Ixodes pacificus",-122.0471,37.0062
"Ixodes pacificus",-122.00033,36.98755
"Ixodes pacificus",-122.00033,36.98755
"Ixodes pacificus",-122.00033,36.98755
"Ixodes pacificus",-121.90288,37.00277
"Ixodes pacificus",-122.0789,37.0175
"Ixodes pacificus",-122.0789,37.0175
"Ixodes pacificus",-121.9051,37.0145
"Ixodes pacificus",-121.9051,37.0145
"Ixodes pacificus",-121.9051,37.0145
"Ixodes pacificus",-121.9036,37.0011
"Ixodes pacificus",-122.095871,37.235522
"Ixodes pacificus",-122.095871,37.235522
"Ixodes pacificus",-122.095871,37.235522
"Ixodes pacificus",-122.146319,37.089247
"Ixodes pacificus",-122.146319,37.089247
"Ixodes pacificus",-122.32111,40.80027
"Ixodes pacificus",-122.96138,40.35277
"Ixodes pacificus",-122.23777,40.87472
"Ixodes pacificus",-122.62694,40.65361
"Ixodes pacificus",-122.62694,40.65361
"Ixodes pacificus",-122.40888,40.99055
"Ixodes pacificus",-122.2527,40.8705
"Ixodes pacificus",-122.24213,40.43164
"Ixodes pacificus",-122.38016,40.59501
"Ixodes pacificus",-122.30793,40.43938
"Ixodes pacificus",-122.41275,40.9966
"Ixodes pacificus",-122.44529,40.60667
"Ixodes pacificus",-121.51065,40.98799
"Ixodes pacificus",-122.4128,40.9966
"Ixodes pacificus",-122.246993,40.940079
"Ixodes pacificus",-120.9834,39.5133
"Ixodes pacificus",-120.9127,39.5413
"Ixodes pacificus",-122.66,41.829
"Ixodes pacificus",-122.029,38.493
"Ixodes pacificus",-122.132908,38.248522
"Ixodes pacificus",-122.653,38.448
"Ixodes pacificus",-122.653,38.448
"Ixodes pacificus",-122.5202,38.3519
"Ixodes pacificus",-122.5417,38.343
"Ixodes pacificus",-122.5417,38.343
"Ixodes pacificus",-122.5417,38.343
"Ixodes pacificus",-122.5417,38.343
"Ixodes pacificus",-122.5417,38.343
"Ixodes pacificus",-122.5417,38.343
"Ixodes pacificus",-122.5417,38.343
"Ixodes pacificus",-122.5417,38.343
"Ixodes pacificus",-121.3709,37.4204
"Ixodes pacificus",-121.3812,37.4225
"Ixodes pacificus",-121.3709,37.4204
"Ixodes pacificus",-121.3816,37.4225
"Ixodes pacificus",-121.3816,37.4225
"Ixodes pacificus",-121.3712,37.4205
"Ixodes pacificus",-123.053,40.579
"Ixodes pacificus",-123.128,40.773
"Ixodes pacificus",-122.85139,40.85081
"Ixodes pacificus",-122.85139,40.85081
"Ixodes pacificus",-122.81175,40.8508
"Ixodes pacificus",-122.81175,40.8508
"Ixodes pacificus",-122.89631,40.81803
"Ixodes pacificus",-123.13072,40.77596
"Ixodes pacificus",-122.77068,40.78626
"Ixodes pacificus",-122.80735,40.74593
"Ixodes pacificus",-122.80735,40.74593
"Ixodes pacificus",-122.80759,40.73165
"Ixodes pacificus",-122.85787,40.84893
"Ixodes pacificus",-122.85083,40.85055
"Ixodes pacificus",-122.92646,40.58976
"Ixodes pacificus",-123.00962,40.59685
"Ixodes pacificus",-123.23658,40.35423
"Ixodes pacificus",-122.85972,40.84972
"Ixodes pacificus",-122.85972,40.84972
"Ixodes pacificus",-122.85972,40.84972
"Ixodes pacificus",-122.85972,40.84972
"Ixodes pacificus",-122.80428,40.72043
"Ixodes pacificus",-122.80735,40.74593
"Ixodes pacificus",-122.85787,40.84893
"Ixodes pacificus",-122.85085,40.85103
"Ixodes pacificus",-122.8509,40.851
"Ixodes pacificus",-122.8579,40.849
"Ixodes pacificus",-120.40027,38.03638
"Ixodes pacificus",-120.40027,38.03638
"Ixodes pacificus",-120.2215,38.0581
"Ixodes pacificus",-120.40027,38.03638
"Ixodes pacificus",-119.22666,34.29361
"Ixodes pacificus",-119.22666,34.29361
"Ixodes pacificus",-118.8994,34.1928
"Ixodes pacificus",-118.916932,34.480457
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-121.0723,39.4388
"Ixodes pacificus",-121.1368,39.4092
"Ixodes pacificus",-121.39975,39.2299
"Ixodes pacificus",-121.3167,39.3618
"Ixodes pacificus",-121.11008,39.42749
"Ixodes pacificus",-121.0838,38.3956
