"species","longitude","latitude"
"Ixodes pacificus",-119.22666,34.29361
"Ixodes pacificus",-119.235,34.264
"Ixodes pacificus",-119.235,34.264
"Ixodes pacificus",-122.3249,38.9147
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.2428,38.8298
"Ixodes pacificus",-122.4074,39.2428
