"","fvegHW90mask","aetjan_90m","cwdjan_90m","pptjan_90m","pptdjf_90m","pptjja_90m","tmnjan_90m","tmxjan_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"18",15,19.2187004089355,0,190.956695556641,187.317398071289,9.74219989776611,2.98469996452332,13.4329996109009,35.5629005432129,3.4326000213623,-201055.86072,289354.002064
"19",15,19.2187004089355,0,190.956695556641,187.317398071289,9.74219989776611,2.98469996452332,13.4329996109009,35.5629005432129,3.4326000213623,-201055.86072,289354.002064
"20",15,18.4913005828857,0,159.668304443359,151.322296142578,9.23840045928955,3.08369994163513,12.93630027771,34.4042015075684,3.48909997940063,-182196.54321,280565.782276
"21",15,18.4913005828857,0,159.668304443359,151.322296142578,9.23840045928955,3.08369994163513,12.93630027771,34.4042015075684,3.48909997940063,-182196.54321,280565.782276
"22",15,19.1597003936768,0,181.729995727539,177.027694702148,10.454400062561,2.99469995498657,13.0832996368408,34.5956001281738,3.26999998092651,-211782.015986,278119.903237
"23",15,18.1979999542236,0,158.981002807617,151.90510559082,9.66639995574951,2.54069995880127,13.0747003555298,35.0213012695312,3.01110005378723,-198577.090658,277764.36585
"24",15,18.1597003936768,0,149.794692993164,140.887405395508,8.46679973602295,2.45000004768372,13.0227003097534,34.7561988830566,2.93440008163452,-192272.16705,275202.300523
"25",15,18.1597003936768,0,149.794692993164,140.887405395508,8.46679973602295,2.45000004768372,13.0227003097534,34.7561988830566,2.93440008163452,-192272.16705,275202.300523
"26",7,10.9567003250122,0,164.307998657227,165.100601196289,12.6149997711182,-0.473699986934662,9.31999969482422,29.0513000488281,-0.499799996614456,-157909.942016,274992.455558
"27",15,18.059700012207,0,149.372695922852,140.453094482422,8.47659969329834,2.4342999458313,13.0253000259399,34.7344017028809,2.92239999771118,-192236.58455,274753.579559
"28",15,18.059700012207,0,149.372695922852,140.453094482422,8.47659969329834,2.4342999458313,13.0253000259399,34.7344017028809,2.92239999771118,-192236.58455,274753.579559
"29",15,18.0977001190186,0,157.156997680664,148.553695678711,8.9827995300293,2.68199992179871,13.0469999313354,34.548698425293,3.15560007095337,-194569.60702,270664.041977
"30",15,18.9860000610352,0,144.453704833984,134.147705078125,8.23200035095215,3.13369989395142,12.4022998809814,34.4987983703613,3.36870002746582,-169353.745884,269973.111487
"31",15,18.9860000610352,0,144.453704833984,134.147705078125,8.23200035095215,3.13369989395142,12.4022998809814,34.4987983703613,3.36870002746582,-169353.745884,269973.111487
"32",2,21.7786998748779,0,251.498001098633,258.196105957031,10.1738004684448,3.50430011749268,11.6470003128052,27.2243995666504,3.62709999084473,-340439.546082,266843.639828
"33",7,1.73329997062683,0,183.723999023438,194.514999389648,9.20219993591309,-3.24699997901917,7.20300006866455,29.3451995849609,-3.1515998840332,-88693.7711248,211834.040469
"34",8,16.4080009460449,0,334.225708007812,341.121185302734,9.62129974365234,1.39530003070831,11.7652997970581,26.4535999298096,1.54390001296997,-310637.516171,207856.131027
"35",2,23.5009994506836,0.182699993252754,243.626007080078,241.548202514648,8.01459980010986,3.83270001411438,12.5797004699707,31.5818004608154,4.02510023117065,-150104.306524,207406.867081
"36",2,23.5009994506836,0.182699993252754,243.626007080078,241.548202514648,8.01459980010986,3.83270001411438,12.5797004699707,31.5818004608154,4.02510023117065,-150104.306524,207406.867081
"37",7,11.1533002853394,0,265.920013427734,274.634399414062,10.5057001113892,-0.985700011253357,10.1763000488281,30.6093997955322,-0.773899972438812,-78317.9732612,169661.093353
"38",7,11.1533002853394,0,265.920013427734,274.634399414062,10.5057001113892,-0.985700011253357,10.1763000488281,30.6093997955322,-0.773899972438812,-78317.9732612,169661.093353
"39",15,18.6809997558594,0,252.27799987793,251.91259765625,6.21280002593994,0.97869998216629,11.8680000305176,27.4650993347168,1.04410004615784,-290978.260171,163876.247164
"40",7,17.9290008544922,0,239.654296875,239.018402099609,5.66660022735596,0.584699988365173,12.3549995422363,27.6226997375488,0.70880001783371,-289471.383302,160264.34806
"41",15,21.5312995910645,0,281.709014892578,289.623809814453,8.36699962615967,1.09630000591278,12.6597003936768,31.5044002532959,1.2039999961853,-99353.942396,157509.954922
"42",15,21.5312995910645,0,281.709014892578,289.623809814453,8.36699962615967,1.09630000591278,12.6597003936768,31.5044002532959,1.2039999961853,-99353.942396,157509.954922
"43",7,21.9230003356934,0,267.214691162109,273.296203613281,7.98659992218018,1.36329996585846,12.9263000488281,31.7803993225098,1.47959995269775,-97500.0667218,154264.711661
"44",7,21.8206996917725,0,236.795303344727,241.149795532227,7.14480018615723,1.65869998931885,12.6789999008179,32.6374015808105,1.94630002975464,-94239.0793653,153448.454767
"45",15,20.4456996917725,0,233.02099609375,237.738800048828,6.93230009078979,1.76999998092651,12.4567003250122,33.2167015075684,2.11209988594055,-93272.15479,153704.065165
"46",7,10.1750001907349,0,265.506286621094,273.441589355469,8.86960029602051,-1.08700001239777,9.67169952392578,29.6263008117676,-0.814100027084351,-64464.2734138,149558.243477
"47",7,22.1993007659912,0,232.994995117188,233.11799621582,5.80819988250732,2.65700006484985,11.3509998321533,30.1177005767822,2.55259990692139,-258452.186569,147182.995225
"48",7,22.1993007659912,0,232.994995117188,233.11799621582,5.80819988250732,2.65700006484985,11.3509998321533,30.1177005767822,2.55259990692139,-258452.186569,147182.995225
"49",5,16.9799995422363,0,197.978302001953,198.062896728516,4.97009992599487,0.27700001001358,12.3066997528076,31.3607006072998,0.565100014209747,-254385.997409,141382.578142
"50",7,14.6540002822876,0,265.871704101562,273.553802490234,8.38339996337891,-0.135000005364418,9.6879997253418,29.0088005065918,-0.0675999969244003,-78967.0010284,141317.155584
"51",7,19.2476997375488,0,256.800994873047,263.404998779297,7.67519998550415,0.915700018405914,10.9060001373291,29.5440006256104,1.08560001850128,-87642.1449335,139846.318045
"52",7,19.2476997375488,0,256.800994873047,263.404998779297,7.67519998550415,0.915700018405914,10.9060001373291,29.5440006256104,1.08560001850128,-87642.1449335,139846.318045
"53",7,19.2476997375488,0,256.800994873047,263.404998779297,7.67519998550415,0.915700018405914,10.9060001373291,29.5440006256104,1.08560001850128,-87642.1449335,139846.318045
"54",15,19.1979999542236,0,238.248306274414,242.568603515625,7.13269996643066,1.37670004367828,12.0480003356934,30.7203998565674,1.60710000991821,-91753.1806275,137972.044359
"55",15,19.1979999542236,0,238.248306274414,242.568603515625,7.13269996643066,1.37670004367828,12.0480003356934,30.7203998565674,1.60710000991821,-91753.1806275,137972.044359
"56",15,19.1979999542236,0,238.248306274414,242.568603515625,7.13269996643066,1.37670004367828,12.0480003356934,30.7203998565674,1.60710000991821,-91753.1806275,137972.044359
"57",15,19.1979999542236,0,238.248306274414,242.568603515625,7.13269996643066,1.37670004367828,12.0480003356934,30.7203998565674,1.60710000991821,-91753.1806275,137972.044359
"58",15,21.7653007507324,0,127.326698303223,119.671096801758,3.36019992828369,2.94099998474121,12.8687000274658,33.0139999389648,3.46440005302429,-153630.123689,135460.351424
"59",15,19.5846996307373,0,226.477005004883,231.399002075195,6.70009994506836,0.671299993991852,11.9976997375488,29.8752994537354,0.911099970340729,-90805.5666222,129336.81053
"60",15,19.5846996307373,0,226.477005004883,231.399002075195,6.70009994506836,0.671299993991852,11.9976997375488,29.8752994537354,0.911099970340729,-90805.5666222,129336.81053
"61",15,21.426700592041,0,194.120697021484,194.526596069336,3.15910005569458,2.53299999237061,11.7252998352051,31.0818996429443,2.76340007781982,-259951.380889,123256.366145
"62",15,20.0592994689941,0,161.927703857422,163.739593505859,2.64269995689392,0.689300000667572,12.7426996231079,32.0589981079102,0.988900005817413,-239903.813301,117654.369444
"63",15,18.0443000793457,0,149.434005737305,152.966995239258,2.54320001602173,0.574999988079071,12.6520004272461,32.219799041748,0.891099989414215,-243346.597064,114929.36175
"64",15,22.8463001251221,0.127000004053116,123.870697021484,114.802001953125,2.99429988861084,3.43869996070862,12.253999710083,33.638801574707,3.62220001220703,-208856.042592,112908.579571
"65",15,22.8463001251221,0.127000004053116,123.870697021484,114.802001953125,2.99429988861084,3.43869996070862,12.253999710083,33.638801574707,3.62220001220703,-208856.042592,112908.579571
"66",15,22.8463001251221,0.127000004053116,123.870697021484,114.802001953125,2.99429988861084,3.43869996070862,12.253999710083,33.638801574707,3.62220001220703,-208856.042592,112908.579571
"67",15,22.7777004241943,0.151700004935265,124.606300354004,115.55940246582,3.00090003013611,3.42070007324219,12.2876996994019,33.5956993103027,3.62360000610352,-209053.221635,112948.070298
"68",15,18.8110008239746,0,147.230697631836,140.565200805664,2.44000005722046,0.694000005722046,13.1956996917725,32.6087989807129,1.00310003757477,-218295.147897,110099.090405
"69",15,18.8110008239746,0,147.230697631836,140.565200805664,2.44000005722046,0.694000005722046,13.1956996917725,32.6087989807129,1.00310003757477,-218295.147897,110099.090405
"70",15,24.6856994628906,0,158.35270690918,166.147796630859,4.29860019683838,2.49569988250732,12.6350002288818,31.5090999603271,2.90330004692078,-92936.6430489,108864.939412
"71",15,22.7786998748779,0,161.648696899414,162.921005249023,4.5366997718811,2.54830002784729,12.5437002182007,31.5083999633789,2.86339998245239,-82821.2099436,107379.420631
"72",8,19.6793003082275,0,174.836303710938,178.680404663086,2.50859999656677,1.38269996643066,12.8929996490479,31.9041004180908,1.62440001964569,-251764.805063,105931.892886
"73",15,23.6597003936768,0,156.985305786133,157.388397216797,4.29739999771118,2.14529991149902,12.4607000350952,31.2682991027832,2.48309993743896,-82413.32483,105417.932904
"74",7,23.382999420166,0,229.091003417969,237.049606323242,7.90570020675659,2.62369990348816,11.2272996902466,30.9388008117676,2.46630001068115,-66048.1699749,103274.769482
"75",9,21.5956993103027,0,152.592697143555,151.843902587891,3.90779995918274,2.85369992256165,12.3599996566772,31.7640991210938,3.27959990501404,-87629.8623804,103360.064511
"76",8,26.24169921875,0,206.738998413086,225.546005249023,4.01429986953735,4.12200021743774,11.4879999160767,28.5624008178711,4.16260004043579,-257654.832186,102759.716536
"77",8,26.24169921875,0,206.738998413086,225.546005249023,4.01429986953735,4.12200021743774,11.4879999160767,28.5624008178711,4.16260004043579,-257654.832186,102759.716536
"78",15,19.1380004882812,0,124.236701965332,118.42130279541,2.48090004920959,2.12569999694824,13.1382999420166,32.9253997802734,2.41939997673035,-201374.394261,102327.227034
"79",5,24.8439998626709,0,222.59700012207,231.919799804688,7.42129993438721,2.6382999420166,11.6033000946045,30.9659004211426,2.5460000038147,-68449.4401279,101199.238351
"80",15,25.3882999420166,0,151.338302612305,150.158401489258,3.89580011367798,3.42070007324219,12.2783002853394,32.989200592041,3.92899990081787,-89747.6093761,100628.542196
"81",15,25.3882999420166,0,151.338302612305,150.158401489258,3.89580011367798,3.42070007324219,12.2783002853394,32.989200592041,3.92899990081787,-89747.6093761,100628.542196
"82",15,23.7502994537354,0,150.757293701172,149.423797607422,3.74480009078979,2.48070001602173,12.2693004608154,32.1236991882324,2.91230010986328,-89106.0037477,96606.6286294
"83",15,24.4340000152588,0,151.164993286133,149.91780090332,3.97140002250671,2.96199989318848,12.2017002105713,32.2925987243652,3.44510006904602,-92328.8680922,96720.0234999
"84",7,22.0902996063232,0,281.748687744141,281.188598632812,5.27570009231567,3.32369995117188,11.1470003128052,30.2959003448486,3.27940011024475,-235530.996957,95793.8006761
"85",7,22.0902996063232,0,281.748687744141,281.188598632812,5.27570009231567,3.32369995117188,11.1470003128052,30.2959003448486,3.27940011024475,-235530.996957,95793.8006761
"86",7,22.0902996063232,0,281.748687744141,281.188598632812,5.27570009231567,3.32369995117188,11.1470003128052,30.2959003448486,3.27940011024475,-235530.996957,95793.8006761
"87",2,24.7437000274658,0.0957000032067299,123.587303161621,121.487602233887,2.4818000793457,3.36129999160767,12.4910001754761,32.2186012268066,3.57870006561279,-194487.713568,92721.9603803
"88",2,24.7437000274658,0.0957000032067299,123.587303161621,121.487602233887,2.4818000793457,3.36129999160767,12.4910001754761,32.2186012268066,3.57870006561279,-194487.713568,92721.9603803
"89",2,24.7437000274658,0.0957000032067299,123.587303161621,121.487602233887,2.4818000793457,3.36129999160767,12.4910001754761,32.2186012268066,3.57870006561279,-194487.713568,92721.9603803
"90",15,25.3349990844727,0,125.680000305176,124.466300964355,3.34559988975525,3.58599996566772,12.3362998962402,32.8730010986328,4.10570001602173,-94627.648096,89765.4715835
"91",15,24.7162990570068,0,140.880294799805,138.755004882812,3.50169992446899,3.18670010566711,12.6040000915527,32.5638008117676,3.6686999797821,-77524.6853132,87663.4307861
"92",15,24.7162990570068,0,140.880294799805,138.755004882812,3.50169992446899,3.18670010566711,12.6040000915527,32.5638008117676,3.6686999797821,-77524.6853132,87663.4307861
"93",15,25.375,0,136.613693237305,134.322799682617,3.33829998970032,3.14229989051819,12.4989995956421,32.5050010681152,3.65039992332458,-88951.3812768,85255.7653491
"94",8,25.2082996368408,0,134.214294433594,132.050094604492,3.30710005760193,3.36330008506775,12.4280004501343,32.6325988769531,3.87660002708435,-89563.6774171,84817.7705132
"95",8,24.5382995605469,0,130.580993652344,128.697296142578,3.27999997138977,3.5699999332428,12.3439998626709,32.7691993713379,4.06529998779297,-90137.06154,84768.452288
"96",15,25.942699432373,0,127.798698425293,126.001899719238,3.26719999313354,3.480299949646,12.4106998443604,32.7202987670898,3.99009990692139,-90838.053829,84954.0170067
"97",8,24.4617004394531,0,132.345001220703,130.359603881836,3.28620004653931,3.56030011177063,12.354700088501,32.7505989074707,4.05999994277954,-89738.4579659,84708.5154493
"98",9,NA,NA,127.750701904297,125.892997741699,3.26810002326965,3.62800002098083,12.3859996795654,32.782600402832,4.11770009994507,-90574.7776629,84428.6642019
"99",9,NA,NA,127.750701904297,125.892997741699,3.26810002326965,3.62800002098083,12.3859996795654,32.782600402832,4.11770009994507,-90574.7776629,84428.6642019
"100",9,NA,NA,127.750701904297,125.892997741699,3.26810002326965,3.62800002098083,12.3859996795654,32.782600402832,4.11770009994507,-90574.7776629,84428.6642019
"101",9,NA,NA,127.750701904297,125.892997741699,3.26810002326965,3.62800002098083,12.3859996795654,32.782600402832,4.11770009994507,-90574.7776629,84428.6642019
"102",8,NA,NA,128.433700561523,126.681396484375,3.271399974823,3.53229999542236,12.4042997360229,32.7162017822266,4.03410005569458,-90806.6526774,84653.5393466
"103",8,24.5382995605469,0,130.580993652344,128.697296142578,3.27999997138977,3.5699999332428,12.3439998626709,32.7691993713379,4.06529998779297,-89938.1856764,84699.5802669
"104",8,25.507999420166,0,131.361999511719,129.523895263672,3.2846999168396,3.42170000076294,12.3882999420166,32.6509017944336,3.92309999465942,-90516.7874155,84729.2687404
"105",15,NA,NA,127.503997802734,125.859100341797,3.26519989967346,3.66100001335144,12.3837003707886,32.7643013000488,4.15420007705688,-90966.8270969,84454.1095212
"106",8,25.507999420166,0,131.361999511719,129.523895263672,3.2846999168396,3.42170000076294,12.3882999420166,32.6509017944336,3.92309999465942,-90516.7874155,84729.2687404
"107",15,NA,NA,127.503997802734,125.859100341797,3.26519989967346,3.66100001335144,12.3837003707886,32.7643013000488,4.15420007705688,-90966.8270969,84454.1095212
"108",9,NA,NA,114.875701904297,114.449600219727,3.17790007591248,3.77029991149902,12.2952995300293,32.7276000976562,4.33470010757446,-98022.3652553,84413.9722864
"109",7,20.528299331665,0,230.608001708984,225.704299926758,8.03339958190918,0.326999992132187,12.2987003326416,30.6499004364014,0.404799997806549,-42984.7620942,84071.3332485
"110",8,25.3509998321533,0,123.692001342773,122.051200866699,3.2493999004364,3.65930008888245,12.4320001602173,32.8124008178711,4.17119979858398,-91449.1726962,83071.0674667
"111",7,26.1436996459961,0,244.651702880859,239.759704589844,4.76940011978149,3.88000011444092,11.8859996795654,28.0876007080078,3.92969989776611,-225969.492805,73834.3904774
"112",7,26.1436996459961,0,244.651702880859,239.759704589844,4.76940011978149,3.88000011444092,11.8859996795654,28.0876007080078,3.92969989776611,-225969.492805,73834.3904774
"113",15,25.9633007049561,0,116.272003173828,109.999298095703,2.67779994010925,4.1100001335144,12.2952995300293,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"114",15,25.9633007049561,0,116.272003173828,109.999298095703,2.67779994010925,4.1100001335144,12.2952995300293,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"115",15,25.9633007049561,0,116.272003173828,109.999298095703,2.67779994010925,4.1100001335144,12.2952995300293,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"116",15,25.9633007049561,0,116.272003173828,109.999298095703,2.67779994010925,4.1100001335144,12.2952995300293,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"117",15,25.9633007049561,0,116.272003173828,109.999298095703,2.67779994010925,4.1100001335144,12.2952995300293,33.2672004699707,4.55569982528687,-103198.717065,71004.2448825
"118",15,26.2546997070312,0,99.6137008666992,93.3280029296875,2.73390007019043,4.33970022201538,12.2806997299194,32.6675987243652,4.74030017852783,-114023.33963,67233.7957646
"119",15,26.2546997070312,0,99.6137008666992,93.3280029296875,2.73390007019043,4.33970022201538,12.2806997299194,32.6675987243652,4.74030017852783,-114023.33963,67233.7957646
"120",5,25.7903003692627,0.215000003576279,197.494003295898,202.369903564453,3.25769996643066,3.85030007362366,11.8326997756958,28.922700881958,3.92770004272461,-213181.439647,64931.5939167
"121",7,22.8409996032715,0,189.089294433594,193.349304199219,2.99790000915527,3.00799989700317,14.7790002822876,31.9683990478516,3.2318000793457,-223482.933006,64217.2918976
"122",7,26.5100002288818,0.292699992656708,194.914306640625,198.649398803711,3.04809999465942,3.79830002784729,12.0340003967285,29.3383007049561,3.92000007629395,-212577.486806,63370.3879895
"123",7,26.5100002288818,0.292699992656708,194.914306640625,198.649398803711,3.04809999465942,3.79830002784729,12.0340003967285,29.3383007049561,3.92000007629395,-212577.486806,63370.3879895
"124",7,26.5100002288818,0.292699992656708,194.914306640625,198.649398803711,3.04809999465942,3.79830002784729,12.0340003967285,29.3383007049561,3.92000007629395,-212577.486806,63370.3879895
"125",7,26.5100002288818,0.292699992656708,194.914306640625,198.649398803711,3.04809999465942,3.79830002784729,12.0340003967285,29.3383007049561,3.92000007629395,-212577.486806,63370.3879895
"126",11,24.1963005065918,0,184.642303466797,187.316101074219,2.54159998893738,3.14630007743835,14.2803001403809,31.6804008483887,3.3931999206543,-219506.141144,62795.6976328
"127",11,24.1963005065918,0,184.642303466797,187.316101074219,2.54159998893738,3.14630007743835,14.2803001403809,31.6804008483887,3.3931999206543,-219506.141144,62795.6976328
"128",11,24.9437007904053,0.0852999985218048,182.233703613281,185.05940246582,2.20930004119873,3.25530004501343,14.1346998214722,31.3736000061035,3.50880002975464,-218365.82377,61464.4193477
"129",11,24.9437007904053,0.0852999985218048,182.233703613281,185.05940246582,2.20930004119873,3.25530004501343,14.1346998214722,31.3736000061035,3.50880002975464,-218365.82377,61464.4193477
"130",15,24.5547008514404,0.0729999989271164,181.983001708984,185.093597412109,2.20679998397827,3.27369999885559,14.1070003509521,31.3304004669189,3.51999998092651,-218343.125607,61005.6822679
"131",15,24.5547008514404,0.0729999989271164,181.983001708984,185.093597412109,2.20679998397827,3.27369999885559,14.1070003509521,31.3304004669189,3.51999998092651,-218343.125607,61005.6822679
"132",15,21.8092994689941,0,203.617706298828,197.079299926758,9.18760013580322,0.339700013399124,10.8629999160767,28.539400100708,0.419800013303757,-18841.07467,53805.9294907
"133",15,25.4659996032715,0,169.002304077148,169.436294555664,2.63220000267029,3.68899989128113,14.0410003662109,27.7320003509521,4.01999998092651,-231237.869278,51217.3957569
"134",7,20.3117008209229,0,202.509994506836,194.489807128906,5.4556999206543,1.08270001411438,11.1890001296997,30.8628997802734,1.19719994068146,-43595.0293163,47852.2721287
"135",2,27.5757007598877,0.144299998879433,169.817306518555,164.4208984375,4.93499994277954,2.82669997215271,12.6490001678467,31.8910007476807,2.99090003967285,-55997.9954471,45626.1292175
"136",2,27.5757007598877,0.144299998879433,169.817306518555,164.4208984375,4.93499994277954,2.82669997215271,12.6490001678467,31.8910007476807,2.99090003967285,-55997.9954471,45626.1292175
"137",2,27.5757007598877,0.144299998879433,169.817306518555,164.4208984375,4.93499994277954,2.82669997215271,12.6490001678467,31.8910007476807,2.99090003967285,-56005.7560289,45626.1817891
"138",15,26.6287002563477,0,203.722305297852,202.842407226562,3.02369999885559,4.47200012207031,13.2426996231079,30.7992992401123,4.66400003433228,-221852.063724,39283.7867239
"139",15,26.6287002563477,0,203.722305297852,202.842407226562,3.02369999885559,4.47200012207031,13.2426996231079,30.7992992401123,4.66400003433228,-221852.063724,39283.7867239
"140",15,26.6287002563477,0,203.722305297852,202.842407226562,3.02369999885559,4.47200012207031,13.2426996231079,30.7992992401123,4.66400003433228,-221852.063724,39283.7867239
"141",15,26.6287002563477,0,203.722305297852,202.842407226562,3.02369999885559,4.47200012207031,13.2426996231079,30.7992992401123,4.66400003433228,-221852.063724,39283.7867239
"142",2,25.5956993103027,0.0533000007271767,172.563003540039,166.479705810547,2.83229994773865,4.03770017623901,13.9099998474121,18.8733997344971,4.27810001373291,-267194.626774,36186.2789922
"143",2,25.5956993103027,0.0533000007271767,172.563003540039,166.479705810547,2.83229994773865,4.03770017623901,13.9099998474121,18.8733997344971,4.27810001373291,-267194.626774,36186.2789922
"144",5,25.7413005828857,0.0763000026345253,131.050994873047,132.920394897461,2.30139994621277,3.84969997406006,13.8997001647949,28.612699508667,4.2613000869751,-196821.324607,31620.7209261
"145",5,25.7413005828857,0.0763000026345253,131.050994873047,132.920394897461,2.30139994621277,3.84969997406006,13.8997001647949,28.612699508667,4.2613000869751,-196821.324607,31620.7209261
"146",15,28.0167007446289,0.357699990272522,119.452697753906,119.25520324707,1.65409994125366,3.80900001525879,13.2383003234863,32.0684013366699,4.2318000793457,-186488.234053,26216.6820895
"147",2,27.2180004119873,0.326999992132187,84.9177017211914,82.7078018188477,0.938000023365021,3.51169991493225,12.5480003356934,33.5038986206055,3.89730000495911,-89301.0150071,16491.8032559
"148",7,14.6522998809814,0,192.630996704102,186.407592773438,5.93090009689331,-0.6942999958992,10.3706998825073,29.8651008605957,-0.601999998092651,-19079.6819449,5674.65879137
"149",7,17.9813003540039,0,195.719696044922,188.425598144531,5.74440002441406,0.0520000010728836,10.0532999038696,29.4859008789062,0.120399996638298,-23995.976976,5687.40585974
"150",15,14.2672996520996,0,193.211700439453,186.521392822266,6.17290019989014,-0.828000009059906,9.84869956970215,29.1711006164551,-0.834800004959106,-18375.4436696,5178.37981275
"151",15,27.5419998168945,0.213300004601479,157.64469909668,141.093307495117,3.60689997673035,2.07699990272522,12.8627004623413,33.0152015686035,2.45359992980957,-41590.6696067,4176.06070304
"152",15,27.317699432373,0.199699997901917,157.244705200195,140.455001831055,3.58010005950928,2.00670003890991,12.9786996841431,33.1100006103516,2.38369989395142,-41309.9187514,3974.55807614
"153",15,27.317699432373,0.199699997901917,157.244705200195,140.455001831055,3.58010005950928,2.00670003890991,12.9786996841431,33.1100006103516,2.38369989395142,-41309.9187514,3974.55807614
"154",15,27.317699432373,0.199699997901917,157.244705200195,140.455001831055,3.58010005950928,2.00670003890991,12.9786996841431,33.1100006103516,2.38369989395142,-41309.9187514,3974.55807614
"155",15,25.6979999542236,0.0529999993741512,171.889694213867,157.541305541992,3.73370003700256,1.24000000953674,12.4042997360229,32.1478996276855,1.47130000591278,-35084.5670362,2298.43684203
"156",15,25.4943008422852,0.0390000008046627,173.055999755859,158.72380065918,3.85610008239746,1.06169998645782,12.4103002548218,31.9668998718262,1.2833000421524,-34884.6018717,2533.27001661
"157",15,28.7882995605469,0.282700002193451,145.990005493164,129.08869934082,3.05369997024536,2.35870003700256,13.3222999572754,33.6417999267578,2.77239990234375,-48342.9586792,1944.77194367
"158",15,27.8092994689941,0,154.976699829102,160.253997802734,1.72720003128052,5.19430017471313,13.1506996154785,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"159",15,27.8092994689941,0,154.976699829102,160.253997802734,1.72720003128052,5.19430017471313,13.1506996154785,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"160",15,27.8092994689941,0,154.976699829102,160.253997802734,1.72720003128052,5.19430017471313,13.1506996154785,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"161",15,27.8092994689941,0,154.976699829102,160.253997802734,1.72720003128052,5.19430017471313,13.1506996154785,25.6991004943848,5.64300012588501,-218929.085829,2063.80591011
"162",15,25.7110004425049,0.0560000017285347,170.266693115234,155.899002075195,3.6554000377655,1.37670004367828,12.4709997177124,32.2636985778809,1.62929999828339,-34974.7334728,1944.46131331
"163",15,29.5200004577637,0,147.010696411133,150.966796875,1.75639998912811,5.69500017166138,13.4209995269775,24.9002990722656,6.12860012054443,-216088.421246,1154.20438929
"164",15,25.7362995147705,0.0276999995112419,178.300003051758,165.56120300293,4.06160020828247,0.820699989795685,12.2777004241943,31.5596008300781,1.03390002250671,-28837.607991,-812.702606948
