"","fvegHW90mask","aetnov_90m","cwdnov_90m","pptnov_90m","pptdjf_90m","pptjja_90m","tmnnov_90m","tmxnov_90m","tmxjja_90m","tmndjf_90m","longitude","latitude"
"115",8,41.0553016662598,39.5180015563965,50.766300201416,134.658096313477,2.72989988327026,9.22369956970215,20.8432998657227,30.7500991821289,6.57469987869263,212807.965119,-426012.853713
"116",8,41.0553016662598,39.5180015563965,50.766300201416,134.658096313477,2.72989988327026,9.22369956970215,20.8432998657227,30.7500991821289,6.57469987869263,212807.965119,-426012.853713
"117",5,32.2126998901367,39.5989990234375,36.1147003173828,80.8274002075195,4.8600001335144,6.53700017929077,21.3390007019043,34.2112998962402,4.43599987030029,279445.688466,-449543.418729
"118",7,32.8549995422363,21.5060005187988,51.3400001525879,96.6763000488281,14.0930995941162,2.57030010223389,17.5016994476318,29.7751998901367,0.0829000025987625,307091.372074,-479732.264909
"119",5,27.5463008880615,45.9202995300293,26.5137004852295,55.0220985412598,1.03620004653931,10.25,21.483699798584,24.2959995269775,7.93340015411377,202529.743996,-492133.145455
"120",2,27.8673000335693,45.3227005004883,26.6959991455078,56.3202018737793,1.02530002593994,10.0697002410889,21.9377002716064,25.4367008209229,7.86159992218018,202858.039912,-492226.502672
"121",2,27.8673000335693,45.3227005004883,26.6959991455078,56.3202018737793,1.02530002593994,10.0697002410889,21.9377002716064,25.4367008209229,7.86159992218018,202858.039912,-492226.502672
"122",2,27.8673000335693,45.3227005004883,26.6959991455078,56.3202018737793,1.02530002593994,10.0697002410889,21.9377002716064,25.4367008209229,7.86159992218018,202759.006762,-492299.978512
"123",2,27.8673000335693,45.3227005004883,26.6959991455078,56.3202018737793,1.02530002593994,10.0697002410889,21.9377002716064,25.4367008209229,7.86159992218018,202759.006762,-492299.978512
"124",2,27.8673000335693,45.3227005004883,26.6959991455078,56.3202018737793,1.02530002593994,10.0697002410889,21.9377002716064,25.4367008209229,7.86159992218018,202759.006762,-492299.978512
"125",15,27.5172996520996,47.8160018920898,27.7723007202148,83.4700012207031,2.28889989852905,9.79370021820068,21.5256996154785,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"126",15,27.5172996520996,47.8160018920898,27.7723007202148,83.4700012207031,2.28889989852905,9.79370021820068,21.5256996154785,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"127",15,27.5172996520996,47.8160018920898,27.7723007202148,83.4700012207031,2.28889989852905,9.79370021820068,21.5256996154785,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"128",15,27.5172996520996,47.8160018920898,27.7723007202148,83.4700012207031,2.28889989852905,9.79370021820068,21.5256996154785,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"129",15,27.3337001800537,47.2163009643555,27.6263008117676,83.5419998168945,2.26640009880066,9.73499965667725,21.600700378418,31.6529006958008,7.417799949646,253266.972106,-494590.728296
"130",15,27.5172996520996,47.8160018920898,27.7723007202148,83.4700012207031,2.28889989852905,9.79370021820068,21.5256996154785,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
"131",15,27.5172996520996,47.8160018920898,27.7723007202148,83.4700012207031,2.28889989852905,9.79370021820068,21.5256996154785,31.5531997680664,7.44509983062744,253025.288731,-494203.953652
