"","fveg","bird","mammal","reptile","aet","cwd","ppt","pptdjf","pptjja","tmn","tmx","tmxjja","tmndjf","longitude","latitude"
"33",7,135,58,18,25.9750003814697,0,168.513000488281,164.630798339844,4.84759998321533,2.41630005836487,12.3020000457764,31.4039001464844,2.49259996414185,-50857.37701,43016.67037
"34",3,77,35,28,18.4930000305176,20.9022998809814,29.863000869751,29.6945991516113,10.4247999191284,1.39129996299744,10.9833002090454,30.622200012207,1.33210003376007,334938.3932,-275002.3677
"35",8,110,62,11,0,0,246.621994018555,262.795013427734,18.8246002197266,-6.26900005340576,2.39730000495911,18.6872005462646,-6.04990005493164,-23321.12882,134804.8357
"36",5,74,38,28,13.9333000183105,27.7947006225586,17.6700000762939,19.1396007537842,4.44000005722046,0.672299981117249,16.4997005462646,39.546199798584,1.34769999980927,338096.3556,-220650.8225
"37",15,122,55,19,17.6319999694824,0,241.589706420898,246.770904541016,8.09220027923584,0.630999982357025,12.3549995422363,31.5820007324219,0.701300024986267,-61227.62638,131124.83
"38",7,103,57,14,3.34669995307922,0,295.868011474609,315.910797119141,14.8687000274658,-2.0896999835968,6.73899984359741,24.180700302124,-2.26670002937317,-55780.47518,152303.9719
"39",1,102,63,8,5.56300020217896,0,232.077697753906,232.78059387207,9.43680000305176,-3.24799990653992,8.48400020599365,23.1720008850098,-3.57109999656677,24744.95686,-17343.48333
"40",3,77,35,29,13.293999671936,38.831298828125,15.0417003631592,15.0558996200562,5.52629995346069,2.07069993019104,16.3843002319336,39.2406005859375,2.66190004348755,297638.4662,-327705.3392
"41",11,149,37,10,31.2752990722656,4.56599998474121,48.7843017578125,41.1497001647949,0.915199995040894,3.019700050354,12.7166996002197,34.657398223877,3.35409998893738,42165.08833,-179536.9876
"42",3,67,42,27,17.7457008361816,21.1410007476807,21.9200000762939,21.0948009490967,5.71129989624023,3.08369994163513,12.3997001647949,35.7128982543945,3.07610011100769,243334.7181,-166712.8812
"43",2,163,44,17,19.56369972229,0,145.64599609375,134.247192382812,7.87029981613159,2.99600005149841,12.5812997817993,33.6875991821289,3.4407000541687,-180373.241,263962.1011
"44",11,137,37,11,28.3943004608154,8.77929973602295,42.6417007446289,34.5480995178223,0.569700002670288,3.36269998550415,13.8542995452881,35.785701751709,3.75079989433289,-20239.66922,-205028.4321
"45",15,147,58,32,50.8600006103516,10.8979997634888,107.142303466797,96.6128005981445,6.93480014801025,3.17770004272461,15.7006998062134,32.3009986877441,3.22429990768433,292655.0959,-443348.3936
"46",1,78,62,6,0,0,277.833312988281,235.913101196289,7.06319999694824,-8.26830005645752,5.04699993133545,19.0671997070312,-8.49409961700439,46363.64324,-25561.5035
"47",3,81,35,31,13.1337003707886,39.0750007629395,14.753999710083,15.0373001098633,5.78800010681152,2.02469992637634,16.3542995452881,39.0962982177734,2.60310006141663,301723.5604,-340803.0524
"48",5,136,63,18,17.55299949646,0,244.229293823242,250.714004516602,9.66009998321533,2.7720000743866,10.7652997970581,30.8943996429443,2.92379999160767,-308707.7168,341987.3851
"49",8,149,46,16,9.94869995117188,0,163.339706420898,159.863006591797,8.89379978179932,-0.396699994802475,8.8149995803833,29.0767002105713,-0.392100006341934,-240112.6355,250256.7757
"50",15,168,49,18,29.5912990570068,0,149.711700439453,139.319198608398,3.35470008850098,1.81369996070862,12.8896999359131,32.4468994140625,2.0346999168396,-5203.589945,-61551.5199
"51",8,159,51,19,19.0170001983643,0,192.049301147461,191.382293701172,3.55640006065369,0.859300017356873,12.2707004547119,31.2576999664307,1.08109998703003,-257337.4027,125531.8039
"52",15,140,57,20,25.0359992980957,0,184.579299926758,175.067199707031,4.47189998626709,0.435699999332428,12.2882995605469,30.7280006408691,0.594200015068054,-23256.79327,-2003.405051
"53",15,172,50,20,49.8689994812012,11.1642999649048,94.7156982421875,89.1781005859375,1.22420001029968,6.73070001602173,18.9570007324219,33.0620994567871,6.73699998855591,123551.2601,-422412.9668
"54",7,154,60,19,3.42230010032654,0,173.945007324219,172.812103271484,10.2835998535156,-1.8092999458313,7.07299995422363,30.8763999938965,-1.68359994888306,-243294.1543,319674.2571
"55",3,77,36,28,14.0340003967285,25.9932994842529,18.2740001678467,19.3104000091553,4.59639978408813,1.30369997024536,16.1446990966797,40.0299987792969,1.85029995441437,335319.2033,-234599.3231
"56",3,149,50,12,1.1253000497818,0,46.1459999084473,47.4700012207031,9.01920032501221,-5.38070011138916,6.29829978942871,29.0069999694824,-4.88119983673096,-1676.605079,199658.6215
"57",2,133,43,23,28.3502998352051,1.31070005893707,53.2610015869141,46.0410003662109,1.04390001296997,2.34669995307922,14.4863004684448,32.2043991088867,2.65310001373291,-84311.43506,-132578.2175
"58",2,151,35,17,37.6873016357422,6.85129976272583,54.6440010070801,48.2855987548828,1.067999958992,4.30130004882812,14.8039999008179,35.6192016601562,4.88570022583008,90137.45878,-257831.1772
"59",3,171,59,12,0.358300000429153,0,55.8297004699707,55.9571990966797,15.1483001708984,-6.36569976806641,5.91200017929077,27.4925994873047,-5.91200017929077,-89442.68303,316552.6436
"60",5,179,47,15,32.7647018432617,0.119300000369549,94.1153030395508,91.8702011108398,1.23759996891022,4.70529985427856,15.0322999954224,27.5028991699219,5.07310009002686,-180912.9009,-74337.77786
"61",3,77,35,30,8.5443000793457,37.8557014465332,9.9399995803833,11.8304004669189,4.34140014648438,1.92499995231628,16.9220008850098,41.3059005737305,2.72169995307922,352810.9412,-280958.4695
"62",1,107,60,14,8.27429962158203,0,342.947998046875,367.470886230469,13.8927001953125,-0.730000019073486,7.2866997718811,24.8689002990723,-0.753700017929077,-96433.61282,200353.2697
"63",3,82,34,29,19.9972991943359,31.6613006591797,26.3663005828857,25.7231998443604,4.1100001335144,1.26030004024506,14.9343004226685,35.2728996276855,1.66980004310608,287396.1134,-377060.5224
"64",5,188,45,19,46.8207015991211,5.22270011901855,90.6316986083984,83.7322998046875,1.29390001296997,5.1710000038147,17.7903003692627,22.8362007141113,5.61429977416992,10105.10526,-398600.1291
"65",11,169,55,31,52.5130004882812,12.6070003509521,96.0449981689453,83.3084030151367,1.7179000377655,7.13199996948242,20.1119995117188,28.8770999908447,7.21390008926392,263485.0234,-509990.5745
"66",1,134,63,12,0.479000002145767,0,128.805999755859,138.097793579102,11.0538997650146,-7.78730010986328,5.19229984283447,23.930700302124,-7.72790002822876,-20642.94107,169199.034
"67",2,142,39,15,20.7000007629395,0.177699998021126,112.481002807617,104.241600036621,4.88170003890991,3.12129998207092,12.930700302124,34.407901763916,3.70239996910095,-201926.9338,204864.2278
"68",3,80,35,30,14.4652996063232,39.7422981262207,16.3817005157471,16.1608009338379,5.73169994354248,2.1143000125885,16.2213001251221,38.7086982727051,2.6609001159668,291162.5967,-340405.2001
"69",2,154,47,16,34.6570014953613,2.07030010223389,57.918701171875,55.521900177002,0.819999992847443,3.58400011062622,16.979700088501,25.7313003540039,3.86199998855591,-113527.9967,-185042.9033
"70",11,134,53,23,29.8922996520996,12.8163003921509,40.2107009887695,39.0625991821289,0.991100013256073,1.86099994182587,15.8787002563477,32.8926010131836,1.98769998550415,-7223.530486,-292900.5207
"71",3,78,33,30,13.5817003250122,42.307300567627,14.4867000579834,13.8018999099731,6.28090000152588,4.09630012512207,19.3036994934082,41.7697982788086,4.6363000869751,373272.7264,-376683.9476
"72",15,135,63,18,27.8579998016357,0,175.888702392578,159.766098022461,4.96320009231567,0.776000022888184,12.2386999130249,31.5778999328613,1.03159999847412,30075.85072,-69410.00584
"73",3,142,57,34,42.7546997070312,9.77299976348877,85.1517028808594,80.0998992919922,11.4006996154785,2.20900011062622,12.5806999206543,29.4615993499756,2.2525999546051,344637.9033,-577003.0568
"74",5,141,35,10,27.2840003967285,7.51900005340576,41.9033012390137,33.17919921875,0.638599991798401,3.22399997711182,12.8536996841431,35.1665992736816,3.50110006332397,-10792.42994,-177996.829
"75",3,76,34,28,19.6187000274658,36.0346984863281,24.0536994934082,24.1207008361816,6.19210004806519,3.18269991874695,13.4119997024536,35.0037002563477,3.28119993209839,309161.1483,-285482.7098
"76",15,143,45,25,33.4352989196777,0.215299993753433,111.505996704102,98.0053024291992,1.11119997501373,2.46399998664856,12.5672998428345,29.4006996154785,2.83579993247986,-84644.67894,-168165.5364
"77",3,84,35,30,22.1502990722656,31.8773002624512,27.2066993713379,24.3178005218506,19.7430992126465,5.72469997406006,13.43630027771,35.6151008605957,5.97830009460449,473416.832,-399233.5298
"78",1,145,71,12,0,0,81.8373031616211,74.5451965332031,10.5087995529175,-9.34370040893555,4.75069999694824,26.3111000061035,-8.88459968566895,-95911.93792,295204.2956
"79",7,188,50,20,30.6343002319336,0,246.914306640625,232.957901000977,2.44090008735657,2.95329999923706,16.317699432373,28.0678005218506,3.25970005989075,-182676.3536,-105039.6393
"80",9,159,54,29,NA,NA,162.613998413086,147.31379699707,3.30010008811951,6.13229990005493,18.3222999572754,30.7194004058838,6.28289985656738,197366.0274,-420527.5324
"81",2,137,37,11,28.1956996917725,9.20600032806396,42.1920013427734,33.7643013000488,0.565299987792969,3.42569994926453,13.7923002243042,35.6501998901367,3.84590005874634,-17716.00573,-207469.2698
"82",2,147,36,13,27.4662990570068,10.9243001937866,39.0019989013672,33.2821006774902,0.866900026798248,2.74769997596741,13.1009998321533,35.7672996520996,3.14939999580383,56084.35644,-241329.458
"83",5,191,57,28,46.3266983032227,16.5932998657227,68.2529983520508,66.0466995239258,1.44340002536774,7.41029977798462,19.6977005004883,26.2171001434326,7.38329982757568,257797.7423,-538909.7183
"84",3,145,56,16,0,0,40.9803009033203,42.1393013000488,9.28289985656738,-5.57870006561279,4.17929983139038,25.5730991363525,-5.63199996948242,-29936.02598,269055.1922
"85",15,166,52,23,34.7270011901855,0.118000000715256,161.20100402832,153.552307128906,0.881399989128113,1.26769995689392,15.3482999801636,32.0452003479004,1.48889994621277,-118149.49,-222612.9041
"86",8,149,46,24,30.5939998626709,0.297699987888336,119.513000488281,106.180603027344,0.862600028514862,3.36630010604858,12.8127002716064,30.7502994537354,3.91720008850098,-128641.6146,-88490.56725
"87",15,170,47,19,23.3633003234863,0,156.899993896484,161.416305541992,4.58640003204346,2.26230001449585,12.6389999389648,31.7350997924805,2.67820000648499,-99145.98177,118030.8605
"88",8,100,61,5,0,0,183.912994384766,179.844696044922,14.398699760437,-6.48330020904541,3.96869993209839,21.5762004852295,-6.48890018463135,5478.841429,76999.67085
"89",3,101,34,27,25.7196998596191,23.9382991790771,37.867000579834,35.3158988952637,3.6159999370575,1.50969994068146,13.9296998977661,34.3871994018555,1.78540003299713,226794.7912,-365169.2116
"90",8,195,54,26,43.440299987793,19.9997005462646,65.6782989501953,59.6586990356445,1.83669996261597,7.0282998085022,19.6012992858887,25.2831001281738,7.09819984436035,242066.8325,-522829.4886
"91",3,73,35,28,13.1759996414185,17.4036998748779,20.149299621582,19.6697998046875,7.21260023117065,0.103299997746944,12.0869998931885,34.8875999450684,0.559099972248077,306292.6215,-191248.7922
"92",15,153,50,24,19.9976997375488,0.114000000059605,170.836700439453,156.275405883789,1.646399974823,-0.0476999990642071,8.43830013275146,25.6557006835938,-0.101999998092651,76107.71862,-376944.2177
"93",11,176,57,31,39.3860015869141,21.8850002288818,62.6063003540039,56.6749000549316,3.95479989051819,4.63530015945435,18.9703006744385,33.407398223877,4.74599981307983,245768.6113,-456445.1072
"94",11,179,37,10,21.9783000946045,0.101000003516674,106.30770111084,95.5789031982422,3.46939992904663,3.35700011253357,12.8409996032715,33.8913993835449,3.79060006141663,-173378.2366,159491.8168
"95",3,90,42,29,17.0883007049561,36.8639984130859,20.3570003509521,17.7215995788574,7.07329988479614,6.3422999382019,17.2317008972168,38.7078018188477,6.26879978179932,432002.925,-477947.7601
"96",9,142,27,1,NA,NA,10.6682996749878,10.1913003921509,3.19679999351501,5.39769983291626,21.7842998504639,40.9329986572266,5.83199977874756,406574.695,-518043.8672
"97",1,158,65,12,0,0,73.9057006835938,77.1895980834961,16.7019996643066,-7.03170013427734,3.25869989395142,24.74880027771,-7.1451997756958,-75943.15765,308069.1769
"98",3,96,43,28,18.4806995391846,19.1816997528076,22.6592998504639,22.4051990509033,6.82560014724731,3.58870005607605,12.069299697876,34.628101348877,3.47659993171692,269455.1434,-199731.0551
"99",2,154,55,16,24.2527008056641,0,259.19970703125,256.900787353516,5.79729986190796,4.144700050354,10.3147001266479,25.7476997375488,4.12799978256226,-286157.4255,129411.73
"100",2,184,47,18,NA,NA,77.5346984863281,73.7865982055664,0.692799985408783,7.19929981231689,17.4547004699707,20.5244007110596,7.43680000305176,-56364.09861,-384239.0033
"101",15,143,59,20,9.02869987487793,1.03999996185303,32.4269981384277,28.543399810791,9.19289970397949,-4.24370002746582,10.2817001342773,32.5009994506836,-3.94700002670288,122648.6446,-65921.80784
"102",8,169,55,30,49.318000793457,17.242000579834,96.2119979858398,74.6800994873047,2.3390998840332,7.72329998016357,17.8887004852295,30.2912006378174,7.59619998931885,247738.0615,-491698.6671
"103",3,77,34,28,19.9416999816895,37.4957008361816,23.7133007049561,23.3416004180908,6.14069986343384,3.25769996643066,13.5340003967285,35.1957015991211,3.37569999694824,285936.8228,-310851.2465
"104",2,161,34,11,31.8227005004883,0.90530002117157,72.2647018432617,64.5270004272461,1.35500001907349,3.64299988746643,12.9486999511719,33.4317016601562,3.99489998817444,-39615.37754,-64064.09966
"105",15,165,48,19,18.1147003173828,0,157.370300292969,144.056793212891,5.61380004882812,-1.18400001525879,9.35029983520508,28.0877990722656,-1.24699997901917,118238.0394,-217954.5767
"106",15,126,46,23,30.1516990661621,0.526700019836426,96.5220031738281,86.371696472168,1.167799949646,-0.550999999046326,15.3636999130249,33.4137001037598,-0.155000001192093,-43732.04003,-233232.4128
"107",5,162,52,17,48.6432991027832,9.72999954223633,102.17569732666,96.2110977172852,1.88419997692108,6.79930019378662,18.367000579834,32.4516983032227,6.79530000686646,156306.9465,-415062.6458
"108",15,138,44,17,19.7553005218506,0,149.709701538086,145.054595947266,7.94460010528564,2.98130011558533,12.1757001876831,33.0758018493652,3.20309996604919,-227621.5861,254693.799
"109",3,103,56,38,20.8043003082275,33.9790000915527,28.617000579834,23.7007999420166,4.91620016098022,4.86670017242432,19.0443000793457,40.3857002258301,5.08309984207153,357647.163,-502090.6856
"110",7,127,64,12,0,0,180.52099609375,188.428802490234,14.2566995620728,-6.55329990386963,3.96269989013672,22.1072998046875,-6.42500019073486,-9780.477759,136932.069
"111",7,156,58,16,19.4407005310059,0,240.815002441406,243.157806396484,8.41880035400391,3.43269991874695,12.850700378418,25.5338001251221,3.50740003585815,-311114.4566,174743.3089
"112",3,78,33,28,20.3659992218018,34.3642997741699,24.6646995544434,22.0993003845215,6.15689992904663,2.52270007133484,14.358699798584,35.3709983825684,2.66020011901855,262558.3969,-309746.0769
"113",15,139,65,18,14.8850002288818,0,224.92529296875,235.170806884766,12.5109996795654,2.50200009346008,10.6780004501343,31.8677005767822,2.65100002288818,-300563.2355,368151.8326
"114",2,176,47,18,43.6702995300293,6.21500015258789,77.6782989501953,69.128303527832,0.946200013160706,4.5479998588562,18.0312995910645,22.3430995941162,4.86289978027344,-42034.5332,-339872.122
"115",2,132,47,25,31.395299911499,1.66770005226135,60.301700592041,53.0463981628418,0.924700021743774,1.60230004787445,15.3267002105713,34.2667999267578,1.98290002346039,-71781.97838,-154958.8163
"116",15,173,46,15,27.6986999511719,0,206.973297119141,206.007705688477,3.01379990577698,4.56099987030029,13.4132995605469,27.3654003143311,4.93240022659302,-234411.7939,58158.58334
"117",15,129,47,23,32.3077011108398,0.640699982643127,91.2006988525391,82.6568984985352,0.972100019454956,1.93369996547699,14.1646995544434,32.8861999511719,2.34299993515015,-39967.10348,-221739.4481
"118",2,150,52,18,19.4662990570068,0,301.045989990234,303.764587402344,10.0385999679565,2.79670000076294,11.5552997589111,30.7343997955322,2.73370003700256,-301909.3309,228066.6012
"119",11,166,35,14,26.5946998596191,0.127000004053116,96.2202987670898,91.6029968261719,2.00819993019104,3.81030011177063,12.3712997436523,32.703800201416,4.30229997634888,-100127.4723,36286.64612
"120",5,58,54,6,0,0,246.825698852539,223.110107421875,14.5108003616333,-8.30270004272461,4.06869983673096,19.493200302124,-8.42529964447021,42180.36901,1462.032849
"121",3,123,54,40,38.2750015258789,21.6480007171631,75.0723037719727,57.8287010192871,3.49559998512268,4.30630016326904,16.1177005767822,35.9266014099121,4.35640001296997,315911.5098,-436752.5192
"122",15,89,56,14,5.39870023727417,0,291.200988769531,303.405609130859,12.5088996887207,-2.63470005989075,9.17700004577637,28.0475997924805,-2.38319993019104,-37456.87474,134976.0444
"123",15,132,62,16,19.9552993774414,0,213.574295043945,182.331100463867,7.66960000991821,0.1807000041008,8.87930011749268,26.5352001190186,-0.158800005912781,46464.96363,-83052.05046
"124",2,163,36,8,30.8689994812012,0.842299997806549,64.3170013427734,57.2155990600586,1.18470001220703,3.19970011711121,12.6967000961304,34.1885986328125,3.58839988708496,-36883.63108,-84574.44583
"125",3,85,37,29,15.399299621582,20.770299911499,21.2509994506836,23.8932991027832,8.46790027618408,0.0132999997586012,13.3909997940063,36.4071998596191,0.44990000128746,378984.3843,-258518.6541
"126",3,115,48,29,13.2993001937866,44.984001159668,13.5876998901367,14.4372997283936,7.35640001296997,7.30369997024536,19.7292995452881,40.6133995056152,7.71519994735718,483238.3487,-503363.4051
"127",11,174,37,10,25.5897006988525,0.212999999523163,97.5506973266602,93.3582992553711,1.61489999294281,3.68829989433289,12.5389995574951,32.9171981811523,4.12580013275146,-148379.8097,45203.07714
"128",3,102,52,22,25.8556995391846,6.19299983978271,55.3322982788086,47.9373016357422,5.98460006713867,1.43770003318787,9.38430023193359,31.3948001861572,1.3701000213623,170504.6695,-276396.9179
"129",2,142,37,30,24.5867004394531,21.7080001831055,39.8452987670898,39.6660995483398,2.20700001716614,1.08369994163513,14.8297004699707,34.7084007263184,1.45469999313354,172245.4731,-380507.3181
"130",5,179,48,15,26.125,0.0149999996647239,152.163299560547,153.22900390625,2.53990006446838,3.76300001144409,14.2423000335693,27.4687004089355,4.042799949646,-237025.1434,49993.86467
"131",11,159,38,11,35.3522987365723,4.70270013809204,57.4959983825684,48.8179016113281,1.18470001220703,2.96000003814697,14.2526998519897,35.4603996276855,3.28900003433228,87316.79167,-207036.3338
"132",3,71,36,27,13.5507001876831,21.3066997528076,18.7299995422363,17.1516990661621,4.79029989242554,-0.122699998319149,14.9657001495361,37.4389991760254,0.409099996089935,315034.3537,-190953.4663
"133",1,137,63,12,0,0,214.041305541992,214.127807617188,15.4091997146606,-7.2020001411438,1.62600004673004,21.5627002716064,-7.05490016937256,-137805.1537,397829.6718
"134",8,149,53,28,38.0172996520996,7.36530017852783,105.189300537109,98.823600769043,2.22199988365173,4.9077000617981,12.3037004470825,30.9183006286621,4.88719987869263,156864.9506,-399314.3532
"135",5,178,40,10,25.7759990692139,0.0176999997347593,104.865303039551,98.2879028320312,2.03719997406006,4.27229976654053,12.5373001098633,32.8869018554688,4.67889976501465,-132972.1819,75036.85225
"136",15,156,56,20,19.5237007141113,0,260.335296630859,271.089111328125,12.2377996444702,2.98200011253357,12.3916997909546,33.8089981079102,3.1703999042511,-193546.0598,300518.7712
"137",15,155,49,19,22.5832996368408,0,194.402694702148,192.494705200195,2.480299949646,2.40400004386902,13.6276998519897,31.7080993652344,2.69740009307861,-212383.0584,72378.58209
"138",15,174,50,20,51.6757011413574,8.59770011901855,103.959701538086,98.8272018432617,1.49479997158051,8.515700340271,16.2150001525879,31.8379993438721,8.41860008239746,120508.1273,-406962.723
"139",7,143,54,18,13.3466997146606,0,226.406997680664,234.278305053711,10.1233997344971,1.08299994468689,10.6040000915527,30.0126991271973,0.982900023460388,-278524.4276,232839.7861
"140",15,169,48,19,28.3687000274658,0.187299996614456,138.611297607422,133.187698364258,3.33319997787476,3.22329998016357,13.0762996673584,33.0890007019043,3.69109988212585,-79630.56854,65529.84544
"141",11,179,39,11,22.557300567627,0,123.138298034668,112.986801147461,3.7328999042511,3.50500011444092,12.5260000228882,33.6649017333984,4.0871000289917,-139311.1972,153005.8855
"142",7,164,48,19,22.3736991882324,0,283.606292724609,280.402099609375,5.332200050354,3.39070010185242,10.9777002334595,30.2667007446289,3.31669998168945,-235721.8209,95419.04774
"143",8,162,50,21,32.3413009643555,0.45100000500679,97.8489990234375,97.4449996948242,1.00909996032715,3.45670008659363,16.1137008666992,27.380199432373,3.55189990997314,-132864.3728,-173161.3584
"144",15,129,46,23,31.448299407959,0.558700025081635,113.34400177002,100.789901733398,1.20009994506836,2.34669995307922,13.5326995849609,32.0736999511719,2.73469996452332,-38322.94942,-225091.2422
"145",3,82,34,29,18.9846992492676,33.773998260498,21.9407005310059,20.9624004364014,9.55099964141846,4.69700002670288,16.649299621582,38.771900177002,4.99200010299683,456473.6039,-375724.3587
"146",11,139,50,30,13.4530000686646,43.6147003173828,13.1592998504639,13.7322998046875,6.07399988174438,5.56969976425171,20.3442993164062,41.448600769043,5.98880004882812,495564.5824,-489885.409
"147",1,146,61,12,0,0,109.438301086426,103.670402526855,11.5302000045776,-10.2733001708984,5.12069988250732,22.7033996582031,-10.1961002349854,86691.51862,-24858.85849
"148",3,94,41,31,17.6159992218018,15.8203001022339,30.065299987793,30.6721992492676,14.3129997253418,1.2496999502182,10.7756996154785,31.6306991577148,1.42279994487762,368818.7955,-238920.6466
"149",15,167,55,32,43.6660003662109,3.3403000831604,127.290298461914,114.229103088379,11.7756004333496,2.27270007133484,11.3303003311157,28.8999996185303,1.97790002822876,289209.4362,-515101.5082
